id,listing_url,name,neighbourhood_cleansed,zipcode,country,latitude,longitude,room_type,accommodates,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
27460022,https://www.airbnb.com/rooms/27460022,Stunning Boston Home in Historic Charlestown,Charlestown,2129,United States,42.380387316138616,-71.06135573195581,Entire home/apt,4,$250.00,100,10,10,10,10,10,10
27460321,https://www.airbnb.com/rooms/27460321,"Lux 2BR 1BA Apt w/rooftop deck, gym, WiFi",Mission Hill,2115,United States,42.332261215469856,-71.11264466939832,Entire home/apt,5,$199.00,100,10,10,6,8,10,10
27461009,https://www.airbnb.com/rooms/27461009,"Lux 2BR 2BA Apt w/rooftop deck, gym, WiFi",Mission Hill,2115,United States,42.33033643545927,-71.1111388424588,Entire home/apt,5,$199.00,,,,,,,
27461431,https://www.airbnb.com/rooms/27461431,"Lux 2BR 2BA Apt w/rooftop deck, gym, WiFi",Mission Hill,2115,United States,42.33245738872574,-71.11234251182664,Entire home/apt,5,$199.00,,,,,,,
27461511,https://www.airbnb.com/rooms/27461511,"Lux 2BR 2BA Apt w/rooftop deck, gym, WiFi",Mission Hill,2115,United States,42.33201722815534,-71.11230688189617,Entire home/apt,5,$199.00,100,10,10,10,8,8,8
27461594,https://www.airbnb.com/rooms/27461594,Lovely 1BR in South End by Sonder,South End,2118,United States,42.34028391278861,-71.08118221642556,Entire home/apt,2,$175.00,87,10,10,10,10,9,8
27461905,https://www.airbnb.com/rooms/27461905,"Lux 2BR 2BA Apt w/rooftop deck, gym, WiFi",Mission Hill,2115,United States,42.33087480245993,-71.11147024855354,Entire home/apt,5,$199.00,,,,,,,
27461993,https://www.airbnb.com/rooms/27461993,"Lux 2BR 2BA Apt w/rooftop deck, gym, WiFi",Mission Hill,2115,United States,42.33072667108652,-71.11237008062982,Entire home/apt,5,$199.00,100,10,10,10,10,10,10
27462072,https://www.airbnb.com/rooms/27462072,"Lux 2BR 2BA Apt w/rooftop deck, gym, WiFi",Mission Hill,2115,United States,42.331833981301955,-71.11155704372298,Entire home/apt,5,$199.00,,,,,,,
27463932,https://www.airbnb.com/rooms/27463932,143-22 Winter Savings! Stay Tonight!,Bay Village,2116,United States,42.349303047717726,-71.06888140822494,Entire home/apt,2,$99.00,100,10,10,9,9,10,10
27464007,https://www.airbnb.com/rooms/27464007,143-13 Contemporary Modern Flat,Bay Village,2116,United States,42.34939740366116,-71.06999944380463,Entire home/apt,2,$99.00,94,10,10,10,10,10,9
27468231,https://www.airbnb.com/rooms/27468231,VERY large 2BR condo in PRIME Downtown location #3,Downtown,2116,United States,42.35150727504705,-71.06496988150003,Entire home/apt,12,$199.00,83,9,8,10,10,9,8
27478102,https://www.airbnb.com/rooms/27478102,My Sista’s Place,Dorchester,2121,United States,42.29905116787803,-71.08317167467523,Private room,2,$55.00,94,9,9,10,10,8,9
27479040,https://www.airbnb.com/rooms/27479040,Boston Bungalow (4 min walk to orange line),Mission Hill,2120,United States,42.332337466665074,-71.09945602224501,Private room,2,$71.00,94,10,9,9,10,9,9
27483433,https://www.airbnb.com/rooms/27483433,Minimalist Bedroom AMAZING location in Brighton!,Brighton,2135,United States,42.346742468171165,-71.13999336484207,Private room,2,$150.00,96,10,10,10,10,9,10
27488020,https://www.airbnb.com/rooms/27488020,"Freedom Trail Gem 3, North End, Low Winter Prices!",North End,2113,United States,42.36661481649769,-71.05765226772094,Entire home/apt,8,$275.00,97,10,10,10,10,10,10
27488878,https://www.airbnb.com/rooms/27488878,"Freedom Trail Gem 2, Sleeps 5, Winter Specials!",North End,2113,United States,42.366409320613876,-71.05837303133,Entire home/apt,6,$275.00,100,10,10,10,10,10,10
27489073,https://www.airbnb.com/rooms/27489073,"Winter In Boston, 2 BDR, Sleeps 9, Freedom Trail",Downtown,2113,United States,42.36725652060003,-71.05882126871721,Entire home/apt,9,$275.00,99,10,10,10,10,10,10
27492026,https://www.airbnb.com/rooms/27492026,"Lg. Sunny Bedroom, 7 minute walk to Redline Train.",Dorchester,2125,United States,42.31216510844631,-71.0475081485181,Private room,1,$51.00,99,10,10,10,10,10,10
27501160,https://www.airbnb.com/rooms/27501160,Boston is Great!  Comfy and Adorable 1BR Condo.,East Boston,2128,United States,42.37224303512226,-71.04042271524752,Entire home/apt,3,$125.00,98,10,10,10,10,10,10
27503398,https://www.airbnb.com/rooms/27503398,Light-Filled Gorgeous New Luxury Apartment,Roxbury,2119,United States,42.324615953952836,-71.093009968655,Entire home/apt,4,$275.00,100,10,10,10,10,10,10
27506356,https://www.airbnb.com/rooms/27506356,Spacious 1BR in Prime Historic Boston,North End,2113,United States,42.36313441629476,-71.05549277140162,Entire home/apt,4,$189.00,100,10,10,9,10,10,10
27507023,https://www.airbnb.com/rooms/27507023,Private & Elegant Room with Double Beds in Boston,Dorchester,2122,United States,42.30398427164301,-71.06494215091489,Private room,4,$138.00,95,10,9,10,10,9,10
27508742,https://www.airbnb.com/rooms/27508742,North End Large Studio With Private Roof Deck,North End,2113,United States,42.364650389891395,-71.05771755655226,Entire home/apt,3,$167.00,87,9,9,9,9,10,8
27509499,https://www.airbnb.com/rooms/27509499,Private Room with a Queen Bed in Boston Area,Dorchester,2122,United States,42.302739158457385,-71.06303674650654,Private room,2,$97.00,94,10,10,9,10,9,9
27509899,https://www.airbnb.com/rooms/27509899,Lg house 18H rental new and spacious near Harvard,Allston,2134,United States,42.35878796628055,-71.1349418344609,Entire home/apt,12,$500.00,80,8,6,9,8,10,9
27527176,https://www.airbnb.com/rooms/27527176,Executive Suits in Downtown Boston Unit 1,Chinatown,2111,United States,42.351721556040985,-71.05919835003164,Entire home/apt,4,$249.00,89,9,10,9,10,9,9
27529505,https://www.airbnb.com/rooms/27529505,Private Suite in Luxury Apartment,Allston,2134,United States,42.36285416973547,-71.129392999003,Private room,2,$160.00,100,10,10,10,10,9,10
27541652,https://www.airbnb.com/rooms/27541652,Lavish 1BR Apt Minutes from Boston Childrens Hosp!,Jamaica Plain,2130,United States,42.32910910680911,-71.11218310725148,Entire home/apt,3,$369.00,,,,,,,
27543898,https://www.airbnb.com/rooms/27543898,Deluxe Longwood 1 Bedroom Apt With Pool and Gym!,Jamaica Plain,2130,United States,42.32852278503071,-71.11077429496551,Entire home/apt,3,$369.00,100,10,10,8,10,10,10
27543947,https://www.airbnb.com/rooms/27543947,Opulent Boston 2 Bedroom With Exclusive Amenities!,Jamaica Plain,2130,United States,42.32889899453252,-71.11194918609279,Entire home/apt,5,$469.00,,,,,,,
27546348,https://www.airbnb.com/rooms/27546348,A specious Bedroom BR#3 in BOSTON,Dorchester,2124,United States,42.288016697336275,-71.08549357403257,Private room,2,$60.00,95,10,9,10,9,8,9
27549840,https://www.airbnb.com/rooms/27549840,Boston Apartment,North End,2109,United States,42.365606700589986,-71.05342081224578,Entire home/apt,3,$160.00,96,10,9,10,10,10,10
27554053,https://www.airbnb.com/rooms/27554053,Boston Apartment,Back Bay,2116,United States,42.353306219139704,-71.0761439043942,Entire home/apt,2,$149.00,97,10,9,10,10,10,10
27556735,https://www.airbnb.com/rooms/27556735,Private & Elegant Room for 2 Guests in Boston,Dorchester,2122,United States,42.302613457989075,-71.0647364743911,Private room,2,$82.00,96,9,10,9,10,9,9
27565509,https://www.airbnb.com/rooms/27565509,Blueline walk&stay,East Boston,2128,United States,42.388723947780306,-70.9978022575314,Entire home/apt,4,$160.00,98,10,10,10,10,10,10
27566384,https://www.airbnb.com/rooms/27566384,62 Simple & elegant room luxurious house in Boston,Allston,2134,United States,42.35123339157746,-71.1344199316393,Private room,3,$70.00,100,10,10,10,10,10,10
27571301,https://www.airbnb.com/rooms/27571301,Stunning 3BR in South End by Sonder,South End,2118,United States,42.344943131989275,-71.06608824698127,Entire home/apt,8,$304.00,92,9,10,10,9,9,9
27572527,https://www.airbnb.com/rooms/27572527,Delightful 2BR in South End by Sonder,South End,2118,United States,42.34340987313005,-71.0643452508993,Entire home/apt,4,$229.00,60,6,6,8,8,8,8
27573090,https://www.airbnb.com/rooms/27573090,Pristine 2BR in South End by Sonder,South End,2118,United States,42.34465633382023,-71.06617480651491,Entire home/apt,6,$229.00,89,9,9,10,9,9,9
27575528,https://www.airbnb.com/rooms/27575528,143-41 Darling Inviting Studio For One - Book Now!,Bay Village,2116,United States,42.34931348867244,-71.06918403985674,Private room,1,$155.00,,,,,,,
27576507,https://www.airbnb.com/rooms/27576507,Private Room in spacious duplex (1BD/1BA),Charlestown,2129,United States,42.37194906112023,-71.06164300882052,Private room,3,$127.00,97,10,10,10,10,10,10
27579388,https://www.airbnb.com/rooms/27579388,Furnished Apartment in Downtown Boston,Chinatown,2111,United States,42.351866586560284,-71.05991773882911,Entire home/apt,5,$999.00,90,9,10,9,10,10,9
27584601,https://www.airbnb.com/rooms/27584601,Executive Suits in Downtown Boston Unit 2,Chinatown,2111,United States,42.35147170487227,-71.06085677748406,Entire home/apt,4,$249.00,93,10,10,10,10,9,9
27584770,https://www.airbnb.com/rooms/27584770,Executive Suits in Downtown Boston Unit 3,Chinatown,2111,United States,42.35181412173957,-71.06120068410986,Entire home/apt,4,$249.00,89,10,10,10,10,9,9
27595884,https://www.airbnb.com/rooms/27595884,HOMEY 2BR APT! 1 FullBath & 1Private Parking!,Allston,2134,United States,42.34754177496362,-71.13624504517215,Entire home/apt,6,"$1,000.00",65,9,8,10,9,9,7
27598072,https://www.airbnb.com/rooms/27598072,CHARMING 3Beds/1Bath+1 Parking byThe Tstation!,Allston,2134,United States,42.34690508908388,-71.13497285140775,Entire home/apt,8,"$1,000.00",78,8,8,10,10,10,8
27602176,https://www.airbnb.com/rooms/27602176,855 Sqft. 1BD Luxury Back Bay Apt + Full Amenities,Back Bay,2116,United States,42.35097871915866,-71.07057327142567,Entire home/apt,2,$249.00,100,10,10,10,9,10,10
27606245,https://www.airbnb.com/rooms/27606245,GORGEOUS APT by BU! 3Beds/1Bath+ 1 Parking!,Allston,2134,United States,42.34746532185478,-71.13677320995309,Entire home/apt,8,"$1,000.00",100,9,10,10,10,9,9
27606782,https://www.airbnb.com/rooms/27606782,STUNNING Apt byBU 2BR/1FULL Bath +1PrivateParking!,Allston,2134,United States,42.34643941370368,-71.13494756432998,Entire home/apt,8,"$1,000.00",87,10,9,10,10,10,9
27607021,https://www.airbnb.com/rooms/27607021,Boston Fairmount Hill Sanctuary!,Hyde Park,2136,United States,42.24720160982732,-71.11855930866336,Entire home/apt,3,$85.00,,,,,,,
27609912,https://www.airbnb.com/rooms/27609912,Luxurious Boston Hotel Suite sleeps 4,Downtown,2109,United States,42.35869944958948,-71.05267909036817,Private room,4,$240.00,100,8,10,10,8,10,10
27611562,https://www.airbnb.com/rooms/27611562,Boston Apartment,Dorchester,2124,United States,42.281689009266145,-71.07170306974845,Private room,2,$160.00,,,,,,,
27611896,https://www.airbnb.com/rooms/27611896,Cozy 1 Bedroom Top Floor Apt with Roof Deck,Beacon Hill,2114,United States,42.35914616417374,-71.06777492725469,Entire home/apt,2,$250.00,,,,,,,
27625553,https://www.airbnb.com/rooms/27625553,IMPRESSIVE 3Beds/1Bath+1PrvtParking byTheTstation!,Brighton,2134,United States,42.34639556153692,-71.13662149714007,Entire home/apt,8,"$1,000.00",73,7,7,7,8,7,7
27625757,https://www.airbnb.com/rooms/27625757,WELL LOCATED  APT by BU! 2Beds/1Bath+ 1 Parking!,Allston,2134,United States,42.346939257928014,-71.13536855129733,Entire home/apt,8,"$1,000.00",80,10,9,10,10,10,9
27625974,https://www.airbnb.com/rooms/27625974,Brand New Apt Steps From The Water & Downtown,Charlestown,2129,United States,42.37458538828832,-71.06311700922977,Entire home/apt,3,$145.00,100,10,10,10,10,10,10
27626629,https://www.airbnb.com/rooms/27626629,Magnificent 1BR Apartment in South Boston!,South Boston,2127,United States,42.33522694996109,-71.03691470366783,Entire home/apt,3,$499.00,,,,,,,
27627681,https://www.airbnb.com/rooms/27627681,CLOSE TO BOSTON UNIVERSITY 3Beds/1 Bath+1Parking,Allston,2134,United States,42.34704767131905,-71.13523586825308,Entire home/apt,6,"$1,000.00",100,10,10,10,10,10,10
27634301,https://www.airbnb.com/rooms/27634301,2 bed 1 bath walking distance to Newbury & Copley,Back Bay,2116,United States,42.34663105617984,-71.0776855543271,Entire home/apt,4,$309.00,87,9,10,9,10,10,10
27634728,https://www.airbnb.com/rooms/27634728,Boston Condominium,Brighton,2135,United States,42.338764514862994,-71.1511248975638,Entire home/apt,4,$125.00,97,10,10,9,10,10,10
27635456,https://www.airbnb.com/rooms/27635456,Charming JP Apartment,Jamaica Plain,2130,United States,42.30392671710602,-71.10575529027231,Entire home/apt,6,$130.00,100,10,10,10,10,10,10
27635713,https://www.airbnb.com/rooms/27635713,★Sleepy Panda★Vegan 2BR+Office★Free Parking & HULU,Charlestown,2129,United States,42.37426775157883,-71.06268081965223,Entire home/apt,4,$100.00,100,10,10,10,10,10,9
27639994,https://www.airbnb.com/rooms/27639994,Perfect Room in the South End for solo adventurer,South End,2116,United States,42.34552527686681,-71.07334136455748,Private room,1,$90.00,99,10,10,10,10,10,10
27640582,https://www.airbnb.com/rooms/27640582,Cozy studio Apt in Bay Back (Copley square area),Back Bay,2116,United States,42.352183174331344,-71.0808510712638,Entire home/apt,2,$198.00,100,10,10,10,10,10,10
27652295,https://www.airbnb.com/rooms/27652295,"Best location, top comfort, private room IN Boston",Back Bay,2115,United States,42.34922366623204,-71.08883290058594,Private room,3,$85.00,95,10,9,9,9,10,9
27653076,https://www.airbnb.com/rooms/27653076,The best location in Boston! Cute private room!,Back Bay,2115,United States,42.34924338541782,-71.08887571584377,Private room,2,$75.00,94,10,9,10,10,10,10
27653956,https://www.airbnb.com/rooms/27653956,★Quiet & Cozy Apartment ★Downtown Central★Back Bay,Back Bay,2115,United States,42.34294943911085,-71.08309999155283,Entire home/apt,3,$400.00,97,10,10,10,10,10,9
27654558,https://www.airbnb.com/rooms/27654558,"Charming, spacious, & private room in TOP location",Back Bay,2115,United States,42.34897692513544,-71.08874539464742,Private room,3,$99.00,86,9,8,10,10,10,9
27654594,https://www.airbnb.com/rooms/27654594,Posh 1 Bedroom Apt in South Boston!,South Boston,2127,United States,42.33614961520167,-71.03735667499102,Entire home/apt,3,$499.00,,,,,,,
27658502,https://www.airbnb.com/rooms/27658502,HARBOR VIEW/Chic Top Flr 1 Bd/North End/Frdm Trail,North End,2113,United States,42.3642924192589,-71.05296952936833,Entire home/apt,4,$250.00,96,10,10,10,10,10,9
27659017,https://www.airbnb.com/rooms/27659017,"1A south end, sunny room w/bath near T/BU Medical",Roxbury,2118,United States,42.337014226797066,-71.0780539558377,Private room,3,$49.00,86,9,10,10,10,9,8
27661676,https://www.airbnb.com/rooms/27661676,"Luxury 3bd/2ba Townhouse S. Boston, BCEC, Seaport",South Boston,2127,United States,42.33422560220404,-71.0388899202184,Entire home/apt,6,$375.00,100,10,10,10,10,10,10
27661692,https://www.airbnb.com/rooms/27661692,Cozy room in artistic house,Brighton,2135,United States,42.355403736467125,-71.15910193106052,Private room,1,$50.00,100,10,10,10,10,10,10
27669626,https://www.airbnb.com/rooms/27669626,"Downtown Boston, Near South Station Bus Terminal",Chinatown,2111,United States,42.35094357012684,-71.06075302392281,Entire home/apt,6,$205.00,92,9,10,10,10,9,9
27675508,https://www.airbnb.com/rooms/27675508,Broadway Apartment w/ Private Deck + King Bed!,South Boston,2127,United States,42.336751065595784,-71.0415402069105,Entire home/apt,4,$187.00,87,9,9,10,9,10,9
27675875,https://www.airbnb.com/rooms/27675875,Broadway Garden Level One Bedroom w/ Private Deck,South Boston,2127,United States,42.335258424322696,-71.04135724723183,Entire home/apt,3,$177.00,86,9,9,10,9,9,9
27698940,https://www.airbnb.com/rooms/27698940,Stay Aboard a Ship in Boston Harbor. Cabin 1.  2px,East Boston,2128,United States,42.363943183386695,-71.03289384042647,Private room,2,$129.00,,,,,,,
27701762,https://www.airbnb.com/rooms/27701762,Comfy Room Close To Harvard BS,Allston,2134,United States,42.36259090988677,-71.13027546860094,Private room,1,$50.00,100,10,10,10,10,10,10
27707705,https://www.airbnb.com/rooms/27707705,Luxury Loft In Downtown Boston,Downtown,2109,United States,42.358294183779044,-71.05385303557662,Entire home/apt,6,$397.00,95,10,10,10,10,10,9
27718890,https://www.airbnb.com/rooms/27718890,Cozy & Quiet Hideout in City Central / Back Bay,Back Bay,2115,United States,42.34390613811933,-71.08233424743678,Entire home/apt,3,$400.00,97,10,10,10,10,10,10
27719760,https://www.airbnb.com/rooms/27719760,Walk to Prudential★ Central location w/t parking,Back Bay,2115,United States,42.344298978118914,-71.0824002247485,Entire home/apt,4,$400.00,98,10,10,10,10,10,9
27720457,https://www.airbnb.com/rooms/27720457,★Location rule★ cozy and quiet in downtown central,Back Bay,2115,United States,42.34252437936324,-71.08278073993851,Entire home/apt,3,$400.00,97,10,10,10,10,10,9
27721138,https://www.airbnb.com/rooms/27721138,Steps from T/Newbury/prudential ★ parking included,Back Bay,2115,United States,42.34420297352382,-71.08281395287362,Entire home/apt,4,$400.00,97,10,10,10,10,10,9
27721473,https://www.airbnb.com/rooms/27721473,Broadway Private Deck Boston Skyline + King Bed,South Boston,2127,United States,42.33508370536428,-71.04243731131803,Entire home/apt,3,$156.00,79,9,9,9,8,9,8
27721562,https://www.airbnb.com/rooms/27721562,★Location rule★ cozy and quiet in Back Bay,Back Bay,2115,United States,42.34346124242611,-71.0825910990099,Entire home/apt,3,$400.00,98,10,10,10,10,10,10
27725614,https://www.airbnb.com/rooms/27725614,BEAUTIFUL 2 BEDROOM APARTMENT IN GREATER BOSTON,Dorchester,2125,United States,42.3122151831475,-71.06764989343931,Entire home/apt,4,$115.00,96,10,10,10,10,9,10
27729451,https://www.airbnb.com/rooms/27729451,"Li’l Italy, Harbor apartment. Spacious",North End,2109,United States,42.36508438042564,-71.05096178908347,Entire home/apt,4,$175.00,100,10,10,10,10,10,10
27733061,https://www.airbnb.com/rooms/27733061,Room in Back Bay Brownstone Penthouse Apartment,Back Bay,2116,United States,42.35024791048879,-71.08546924004405,Private room,2,$125.00,97,10,9,10,10,10,9
27734523,https://www.airbnb.com/rooms/27734523,Boston Room (3-1),Jamaica Plain,2130,United States,42.31431536596394,-71.10132639653979,Private room,1,$69.00,93,10,9,10,10,9,9
27770672,https://www.airbnb.com/rooms/27770672,"Chez Loungé: LG 1 BR: 5m to airport, 10m to sights",East Boston,2128,United States,42.369937587289485,-71.03729654370362,Entire home/apt,2,$190.00,100,10,10,10,10,9,9
27778274,https://www.airbnb.com/rooms/27778274,Stay Aboard a Ship in Boston Harbor. Cabin 2. 2px,East Boston,2128,United States,42.36392131732776,-71.03375875668202,Private room,2,$129.00,,,,,,,
27779216,https://www.airbnb.com/rooms/27779216,Stay on a Ship in Boston Harbor. Cabin 3. 2px,East Boston,2128,United States,42.365230840431565,-71.03265497495538,Private room,2,$129.00,,,,,,,
27781516,https://www.airbnb.com/rooms/27781516,Modern & Spacious 4 Bedroom 15 mins to Downtown!!,Brighton,2135,United States,42.34699725701553,-71.16153348425411,Entire home/apt,6,$199.00,93,10,10,10,10,10,9
27782842,https://www.airbnb.com/rooms/27782842,"3 min walking to  subway, orange line 1A",Charlestown,2129,United States,42.38228005336164,-71.07902853728673,Private room,1,$10.00,60,8,10,10,4,6,6
27784901,https://www.airbnb.com/rooms/27784901,"3br house in S. Boston, near Seaport,BCEC&downtown",South Boston,2127,United States,42.33479878914909,-71.045236757853,Entire home/apt,6,$270.00,99,10,10,10,10,10,10
27801023,https://www.airbnb.com/rooms/27801023,Magnificent 1BR Boston apt + Superior Amenities!,Chinatown,2116,United States,42.35122366517506,-71.06129472083674,Entire home/apt,3,$499.00,,,,,,,
27801644,https://www.airbnb.com/rooms/27801644,Lavish Boston 1BR apt Minutes from Boston Common!,Downtown,2116,United States,42.35207751627254,-71.06361179272308,Entire home/apt,3,$499.00,,,,,,,
27802054,https://www.airbnb.com/rooms/27802054,Beautiful 1BR Apt in Boston Historic District!,Chinatown,2116,United States,42.350895119213845,-71.06147380673318,Entire home/apt,3,$499.00,,,,,,,
27802277,https://www.airbnb.com/rooms/27802277,Posh Downtown Boston 2BR Apt + Magnificent Views!,Chinatown,2116,United States,42.35134670516858,-71.062017753435,Entire home/apt,5,$599.00,100,10,10,10,10,10,10
27803195,https://www.airbnb.com/rooms/27803195,Exiting : } 2 bedroom near TD Gardens. #bbs,Downtown,2114,United States,42.36387326918162,-71.05935822100655,Entire home/apt,5,$399.00,,,,,,,
27804737,https://www.airbnb.com/rooms/27804737,2 Bedroom Close to Fenway & Hynes Convention Cntr,Back Bay,2115,United States,42.34651732072843,-71.08624177752942,Entire home/apt,4,$220.00,97,10,9,10,10,10,10
27810970,https://www.airbnb.com/rooms/27810970,Alaska Street R53,Roxbury,2119,United States,42.32191357557146,-71.07962770874526,Private room,2,$85.00,90,10,9,10,10,9,8
27826600,https://www.airbnb.com/rooms/27826600,Beautiful 2 Bedroom Apt at Longwood Medical!,Mission Hill,2115,United States,42.33064339041277,-71.11277611268888,Entire home/apt,5,$599.00,,,,,,,
27827140,https://www.airbnb.com/rooms/27827140,Convenient  2BR Apt Close to Boston Childrens Hosp,Mission Hill,2115,United States,42.332160543568904,-71.11145681471295,Entire home/apt,5,$599.00,,,,,,,
27827788,https://www.airbnb.com/rooms/27827788,Magnificent Longwood 2BR Close to Fenway Park!,Mission Hill,2115,United States,42.3324132323434,-71.11298391580935,Entire home/apt,5,$599.00,,,,,,,
27854109,https://www.airbnb.com/rooms/27854109,Boston private room (1-5),Jamaica Plain,2130,United States,42.31370843092683,-71.10070051143893,Private room,1,$59.00,93,9,9,10,10,10,9
27871801,https://www.airbnb.com/rooms/27871801,Stunning condo in prime downtown location,South End,2118,United States,42.34420535495933,-71.07058931744501,Entire home/apt,4,$289.00,,,,,,,
27879644,https://www.airbnb.com/rooms/27879644,"Spacious room, near transit, self keyless check-in",Hyde Park,2136,United States,42.25124096890587,-71.11739818052546,Private room,2,$55.00,98,10,10,10,10,10,10
27879776,https://www.airbnb.com/rooms/27879776,Private room near transit/Keyless self check-in,Hyde Park,2136,United States,42.250987177555345,-71.11725442456418,Private room,2,$55.00,97,9,10,10,9,8,9
27893040,https://www.airbnb.com/rooms/27893040,Newly renovated South End 2 bedroom apartment,Roxbury,2118,United States,42.332461782949295,-71.07957231065376,Entire home/apt,6,$200.00,98,10,10,10,10,9,9
27895451,https://www.airbnb.com/rooms/27895451,Expansive Boston 1BR Apt Minutes from Fenway Park!,Fenway,2215,United States,42.34363220327256,-71.09917445910217,Entire home/apt,3,$499.00,,,,,,,
27897782,https://www.airbnb.com/rooms/27897782,Magnificent 1 Bedroom apt Close to Boston Common!,Fenway,2215,United States,42.34329838008094,-71.09903202641105,Entire home/apt,3,$399.00,,,,,,,
27902607,https://www.airbnb.com/rooms/27902607,"Boston Trip Awaits - 3 BDR, Sleeps 8, Stay Tonight",Bay Village,2116,United States,42.34965357221173,-71.07028253889975,Entire home/apt,8,$225.00,93,10,10,10,10,10,10
27904046,https://www.airbnb.com/rooms/27904046,Luxury Studio Downtown Boston!,South End,2118,United States,42.34335089930716,-71.063757390912,Entire home/apt,2,$250.00,100,10,10,10,10,10,10
27904192,https://www.airbnb.com/rooms/27904192,Cozy 2 Bedroom in the heart of the West End,West End,2114,United States,42.364836523168876,-71.06958888722126,Entire home/apt,4,$280.00,100,10,10,10,10,10,10
27905633,https://www.airbnb.com/rooms/27905633,Boston condo located in an urban oasis,Jamaica Plain,2130,United States,42.32415568420958,-71.1139312986267,Private room,2,$81.00,90,9,8,10,10,10,9
27906365,https://www.airbnb.com/rooms/27906365,Alaska Street R51,Roxbury,2119,United States,42.320518424098715,-71.07983410571812,Private room,1,$65.00,92,9,9,10,10,7,9
27920247,https://www.airbnb.com/rooms/27920247,Boston Private room (1-3),Jamaica Plain,2130,United States,42.31349857185916,-71.09928417803957,Private room,1,$49.00,87,10,8,10,10,9,9
27920433,https://www.airbnb.com/rooms/27920433,Boston Private Room (1-1),Jamaica Plain,2130,United States,42.31535919458398,-71.09966788547322,Private room,1,$49.00,100,10,10,8,10,10,10
27921597,https://www.airbnb.com/rooms/27921597,Boston private room (1-4),Jamaica Plain,2130,United States,42.31549560728142,-71.10068052819992,Private room,1,$49.00,80,9,8,10,10,9,8
27922387,https://www.airbnb.com/rooms/27922387,Boston private room (1-2),Jamaica Plain,2130,United States,42.313900825624955,-71.09962664849239,Private room,1,$49.00,95,10,10,10,10,9,9
27927966,https://www.airbnb.com/rooms/27927966,cozy room on third floor,Roslindale,2131,United States,42.27607512600759,-71.13365972940377,Private room,1,$40.00,100,10,10,10,10,9,10
27935696,https://www.airbnb.com/rooms/27935696,Exposed Brick Private Room-  3 min. walk to subway,South End,2116,United States,42.34549595060029,-71.07377967843762,Private room,2,$111.00,100,10,10,10,10,10,10
27950388,https://www.airbnb.com/rooms/27950388,Stay aboard a ship in Boston Harbor Cabin 4 2 px,East Boston,2128,United States,42.36379316186152,-71.0338120513421,Private room,2,$129.00,,,,,,,
27953346,https://www.airbnb.com/rooms/27953346,Laundry - 5 min to metro (T) Green/Orange Lines!,Mission Hill,2120,United States,42.33249429137673,-71.10160282825687,Private room,1,$51.00,,,,,,,
27953352,https://www.airbnb.com/rooms/27953352,"Laundry, WiFi, Cleaning-Quick Walk to Metro/""T""!",Mission Hill,2120,United States,42.33249467147881,-71.10296517344302,Private room,1,$51.00,,,,,,,
27954309,https://www.airbnb.com/rooms/27954309,Botolph Street 1 Bedroom Deluxe-6,Back Bay,2116,United States,42.346551438066676,-71.08040428206235,Entire home/apt,3,$160.00,79,9,10,9,7,10,8
27958363,https://www.airbnb.com/rooms/27958363,Boston Common Super Spacious One Bed Apartment,Downtown,2116,United States,42.352495586192504,-71.06677574766198,Entire home/apt,4,$290.00,94,10,10,10,9,10,9
27962701,https://www.airbnb.com/rooms/27962701,Spacious Southie Bedroom in Upscale Home,South Boston,2127,United States,42.33310101450688,-71.05357201654695,Private room,2,$89.00,96,10,10,10,10,9,9
27967687,https://www.airbnb.com/rooms/27967687,2B/2b Duplex in Heart of Beacon Hill 1 min to Park,Beacon Hill,2114,United States,42.35836262384938,-71.0702863906653,Entire home/apt,5,$299.00,88,9,9,9,9,10,9
27986065,https://www.airbnb.com/rooms/27986065,"Free WiFi, Laundry-Near Orange Line-Fast Commute!",Jamaica Plain,2130,United States,42.323795447517824,-71.10824504627868,Private room,1,$45.00,,,,,,,
27988257,https://www.airbnb.com/rooms/27988257,☆Historic Beacon Hill | Cozy private room❤,Beacon Hill,2114,United States,42.36047367986073,-71.0691528326347,Private room,5,$125.00,99,10,10,10,10,10,10
27988417,https://www.airbnb.com/rooms/27988417,Spacious duplex in Charlestown (2 BD/2 BA),Charlestown,2129,United States,42.37308605988307,-71.0615917974467,Entire home/apt,5,$250.00,100,10,10,10,10,10,9
27990313,https://www.airbnb.com/rooms/27990313,Bina’s Home Away from Home 1 Master bed room,Mattapan,2126,United States,42.27659016593674,-71.08519351704028,Private room,2,$75.00,98,10,10,10,10,8,10
27990441,https://www.airbnb.com/rooms/27990441,#B104 Boston Private room ( 2 Twin beds)免费咖啡,Dorchester,2122,United States,42.295798510013334,-71.06234566864119,Private room,2,$65.00,100,10,9,10,10,9,8
27990984,https://www.airbnb.com/rooms/27990984,Bina’s Home away from Home 2,Mattapan,2126,United States,42.27808030231066,-71.08700390747667,Private room,2,$60.00,99,10,10,10,10,9,10
27991699,https://www.airbnb.com/rooms/27991699,Boston Spot,Allston,2134,United States,42.35220791518729,-71.14306752731208,Private room,2,$115.00,,,,,,,
