id,listing_url,name,neighbourhood_cleansed,zipcode,country,latitude,longitude,room_type,accommodates,price,review_scores_rating
28640081,https://www.airbnb.com/rooms/28640081,Luxurious Cozy 3 with private bathroom,Dorchester,2125,United States,42.30669421,-71.06787841,Private room,2,$45.00,96
28691218,https://www.airbnb.com/rooms/28691218,★The Eastie Nest★ Cozy Modern Apt/Close to Logan,East Boston,2128,United States,42.36587469,-71.03675633,Private room,2,$125.00,96
28723477,https://www.airbnb.com/rooms/28723477,4 BD designer home I near BCEC and T station,Dorchester,2125,United States,42.3131806,-71.06542128,Entire home/apt,10,$219.00,96
28785117,https://www.airbnb.com/rooms/28785117,Pleasant 2BR in South End by Sonder,South End,2118,United States,42.34280461,-71.06580948,Entire home/apt,6,$185.00,96
28834627,https://www.airbnb.com/rooms/28834627,(211-32) Fenway Studio!,Fenway,2215,United States,42.34230309,-71.10132468,Entire home/apt,2,$99.00,96
28843171,https://www.airbnb.com/rooms/28843171,Alaska Street R41,Roxbury,2119,United States,42.32146579,-71.07860265,Private room,1,$65.00,96
28888588,https://www.airbnb.com/rooms/28888588,★Classic Boston★ 2BR/1BA ★ Close to T,Allston,2135,United States,42.35047248,-71.139496,Entire home/apt,6,$160.00,96
29007744,https://www.airbnb.com/rooms/29007744,East Boston's Sweet Retreat #2,East Boston,2128,United States,42.37213126,-71.03615715,Private room,2,$65.00,96
29027894,https://www.airbnb.com/rooms/29027894,(211-B3)Fenway Park!! 2 Bedroom 3 Beds!,Longwood Medical Area,2215,United States,42.34081443,-71.10175289,Entire home/apt,6,$135.00,96
29070339,https://www.airbnb.com/rooms/29070339,"Close to BC and BU, subway nearby!",Brighton,2135,United States,42.34703115,-71.13983212,Entire home/apt,3,$100.00,96
29158192,https://www.airbnb.com/rooms/29158192,Recently updated,Allston,2134,United States,42.35210234,-71.1417198,Private room,3,$50.00,96
29518043,https://www.airbnb.com/rooms/29518043,Boston Condo 5Bed 3Bath near North End - Sleeps 10,Charlestown,2129,United States,42.38337961,-71.07416406,Entire home/apt,10,$210.00,96
29647538,https://www.airbnb.com/rooms/29647538,Huge studio in the heart of downtown Boston,Downtown,2116,United States,42.35362098,-71.06236342,Entire home/apt,3,$199.00,96
30251477,https://www.airbnb.com/rooms/30251477,Heart of Theater District Boston Apartment,Downtown,2116,United States,42.34967123,-71.06507303,Entire home/apt,4,$123.00,96
30251592,https://www.airbnb.com/rooms/30251592,Stylish Boston Common | Theater District Apartment,Downtown,2116,United States,42.35168441,-71.06529115,Entire home/apt,4,$99.00,96
30295971,https://www.airbnb.com/rooms/30295971,Comfortable Room in a Renovated Apartment,Brighton,2135,United States,42.33673991,-71.1501808,Private room,2,$45.00,96
30427383,https://www.airbnb.com/rooms/30427383,Cozy Boston common apartment,Downtown,2116,United States,42.3494159,-71.06508795,Entire home/apt,4,$119.00,96
30936420,https://www.airbnb.com/rooms/30936420,Award-Winning Elegant North-End 3 Bed + 2BA  Loft,Downtown,2114,United States,42.36494369,-71.0618346,Entire home/apt,8,$449.00,96
6695,https://www.airbnb.com/rooms/6695,$99 Special!! Home Away! Condo,Roxbury,2119,United States,42.32994061,-71.09350511,Entire home/apt,4,$169.00,97
36885,https://www.airbnb.com/rooms/36885,A Cozy Corner of Boston,Fenway,2215,United States,42.34633476,-71.08832312,Entire home/apt,2,$165.00,97
60356,https://www.airbnb.com/rooms/60356,Bookcase 1bd facing Boston Common,Downtown,2108,United States,42.35711748,-71.06179966,Entire home/apt,2,$175.00,97
197972,https://www.airbnb.com/rooms/197972,Perfect Location--Super Studio!,Jamaica Plain,2130,United States,42.31732135,-71.10833825,Entire home/apt,2,$90.00,97
210097,https://www.airbnb.com/rooms/210097,Treetop Haven in the City,Jamaica Plain,2130,United States,42.3186354,-71.10640628,Entire home/apt,2,$110.00,97
211921,https://www.airbnb.com/rooms/211921,Boston Loft: 7 Skylights!,Roslindale,2131,United States,42.28142878,-71.1257642,Entire home/apt,5,$300.00,97
225979,https://www.airbnb.com/rooms/225979,Cozy Room & Fresh Roasted Coffee,Roslindale,2131,United States,42.28145207,-71.12925004,Private room,1,$55.00,97
257588,https://www.airbnb.com/rooms/257588,BOSTON LUXURY FOR LESS!!! NEAR BCEC,South Boston,2127,United States,42.33066372,-71.03984208,Entire home/apt,6,$200.00,97
295285,https://www.airbnb.com/rooms/295285,"Single Bedroom, Quiet Neighborhood",West Roxbury,2132,United States,42.28719371,-71.16815974,Private room,1,$80.00,97
475988,https://www.airbnb.com/rooms/475988,"Lovely private, 20 mins to dwntwn, near parks +T!",Jamaica Plain,2130,United States,42.30439628,-71.11442054,Entire home/apt,3,$207.00,97
570493,https://www.airbnb.com/rooms/570493,"2 Bedrms, 2 Priv Bath&Priv Entrance",Dorchester,2124,United States,42.28846783,-71.05477405,Private room,4,$110.00,97
732999,https://www.airbnb.com/rooms/732999,Lovely home in Jamaica Plain Boston,Jamaica Plain,2130,United States,42.3045593,-71.11364252,Entire home/apt,4,$225.00,97
743211,https://www.airbnb.com/rooms/743211,Unique Find: Private home in City!,Jamaica Plain,2130,United States,42.30581336,-71.11259651,Entire home/apt,10,$550.00,97
750438,https://www.airbnb.com/rooms/750438,"Private room, 7 min to subway, verdant & peaceful",Jamaica Plain,2130,United States,42.30681153,-71.11052442,Private room,2,$65.00,97
753446,https://www.airbnb.com/rooms/753446,6 miles away from downtown Boston!,Roslindale,2131,United States,42.28587764,-71.12490956,Private room,2,$50.00,97
798957,https://www.airbnb.com/rooms/798957,★2-Story★Walk Score 77 ★ 1200ft² ★ 2 Baths,South End,2118,United States,42.34121342,-71.07571054,Entire home/apt,4,$295.00,97
894539,https://www.airbnb.com/rooms/894539,Private room in house ,Roslindale,2131,United States,42.29090393,-71.13023771,Private room,2,$90.00,97
989163,https://www.airbnb.com/rooms/989163,"South End Victorian Dream Studio, Style & Location",South End,2118,United States,42.34285805,-71.07339305,Entire home/apt,2,$170.00,97
1067184,https://www.airbnb.com/rooms/1067184,Cozy apartment/lovely bedroom on quiet JP street,Jamaica Plain,2130,United States,42.30633269,-71.1190246,Entire home/apt,2,$75.00,97
1171578,https://www.airbnb.com/rooms/1171578, Private Room in a One Family House,Brighton,2135,United States,42.35383952,-71.16794709,Private room,2,$99.00,97
1321422,https://www.airbnb.com/rooms/1321422,Barney's Master Bedroom T Downtown,Dorchester,2125,United States,42.30838012,-71.04694267,Private room,4,$76.00,97
1374466,https://www.airbnb.com/rooms/1374466,"Real Boston, off the beaten track",Roxbury,2119,United States,42.32642042,-71.09013271,Private room,1,$67.00,97
1472481,https://www.airbnb.com/rooms/1472481,John and Robert's Harbor View,Dorchester,2125,United States,42.30977354,-71.04715292,Private room,3,$75.00,97
1472520,https://www.airbnb.com/rooms/1472520,Andrea's Private Bath T Downtown,Dorchester,2125,United States,42.30810534,-71.04619636,Private room,3,$83.00,97
1523288,https://www.airbnb.com/rooms/1523288,"Beacon Hill - Family Ready 2 Bedroom, Top-floor",Beacon Hill,2114,United States,42.35907881,-71.06706627,Entire home/apt,3,$475.00,97
1631942,https://www.airbnb.com/rooms/1631942,Sweet penthouse in historic Boston,Jamaica Plain,2130,United States,42.31131397,-71.11617069,Entire home/apt,4,$125.00,97
1692573,https://www.airbnb.com/rooms/1692573,Urban oasis trendy JP 'hood - suite,Jamaica Plain,2130,United States,42.31337883,-71.11718909,Entire home/apt,4,$145.00,97
1721016,https://www.airbnb.com/rooms/1721016,Quiet Sunlit Attic Studio,Roslindale,2131,United States,42.28606773,-71.1323625,Entire home/apt,1,$102.00,97
1732804,https://www.airbnb.com/rooms/1732804,Private room in Boston,Dorchester,2122,United States,42.29040678,-71.05853479,Private room,2,$70.00,97
1860279,https://www.airbnb.com/rooms/1860279,Gorgeous BackBay 2 bedroom!  Amazing location.,Back Bay,2115,United States,42.3499502,-71.08953323,Entire home/apt,2,$285.00,97
1861070,https://www.airbnb.com/rooms/1861070,Charming Gambrel on a sweet street,Roslindale,2131,United States,42.27691292,-71.12823284,Private room,1,$75.00,97
1868004,https://www.airbnb.com/rooms/1868004,Lux 1 Bedroom near Charles St w/gym & WiFi,West End,2114,United States,42.36325104,-71.06735805,Entire home/apt,3,$217.00,97
1881180,https://www.airbnb.com/rooms/1881180,Private Rm+Bath in Beautiful Condo,Dorchester,2122,United States,42.29595205,-71.06133744,Private room,2,$90.00,97
1885825,https://www.airbnb.com/rooms/1885825,Boston WALK TO TRAIN Room for 3 private bath,Jamaica Plain,2130,United States,42.30967986,-71.1175968,Private room,3,$70.00,97
1899770,https://www.airbnb.com/rooms/1899770,Stay in the heart of the South End,South End,2118,United States,42.3402452,-71.07663628,Private room,2,$125.00,97
2141306,https://www.airbnb.com/rooms/2141306,Modern 2Bd1BA in Downtown Boston,Downtown,2111,United States,42.35446611,-71.06010985,Entire home/apt,6,$300.00,97
2323787,https://www.airbnb.com/rooms/2323787,Guest Room near Longwood & Northeastern Univ.,Roxbury,2119,United States,42.33040726,-71.09139593,Private room,2,$95.00,97
2592416,https://www.airbnb.com/rooms/2592416,Spacious family friendly home,Jamaica Plain,2130,United States,42.30703672,-71.10336802,Entire home/apt,10,$450.00,97
2601744,https://www.airbnb.com/rooms/2601744,ZZ PeabodyPenthouse w SkyDeck AtriumTree,South End,2118,United States,42.34351505,-71.07495563,Private room,4,$597.00,97
2754975,https://www.airbnb.com/rooms/2754975,Perfect Location to Explore Boston,Beacon Hill,2108,United States,42.35756838,-71.06366055,Entire home/apt,4,$150.00,97
2843445,https://www.airbnb.com/rooms/2843445,"""Tranquility"" on ""Top of the Hill""",Roslindale,2131,United States,42.2819461,-71.14102161,Private room,2,$85.00,97
2935171,https://www.airbnb.com/rooms/2935171,LARGE ROOM WITH QUEEN & SINGLE BED,Dorchester,2125,United States,42.31136895,-71.04906024,Private room,3,$110.00,97
3342094,https://www.airbnb.com/rooms/3342094,Pondside Paradise with Piano,Jamaica Plain,2130,United States,42.31737019,-71.11485899,Entire home/apt,6,$175.00,97
3467633,https://www.airbnb.com/rooms/3467633,"Luxury Boston, Seaport,Beach & Park",South Boston,2127,United States,42.33908751,-71.04867351,Entire home/apt,4,$249.00,97
3520353,https://www.airbnb.com/rooms/3520353,Luxury Beacon Hill Apartment 1-BR,Beacon Hill,2114,United States,42.35779932,-71.06303531,Entire home/apt,3,$288.00,97
3755609,https://www.airbnb.com/rooms/3755609,Lovely & Gracious Victorian room,Roslindale,2131,United States,42.2756372,-71.12480042,Private room,1,$72.00,97
3802530,https://www.airbnb.com/rooms/3802530,Modern Condo 2.6 miles from Airport,East Boston,2128,United States,42.38736001,-71.01041902,Entire home/apt,4,$110.00,97
3987926,https://www.airbnb.com/rooms/3987926,Rustic Room/Free Transit/By Subway,Jamaica Plain,2131,United States,42.29558695,-71.11941564,Private room,2,$50.00,97
3988018,https://www.airbnb.com/rooms/3988018,Sports Room/Near Subway/Free Passes,Jamaica Plain,2131,United States,42.29552807,-71.11929019,Private room,2,$50.00,97
4025194,https://www.airbnb.com/rooms/4025194,Queen Bed/Near Subway/Free Passes,Jamaica Plain,2131,United States,42.295723,-71.11942118,Private room,2,$50.00,97
4304969,https://www.airbnb.com/rooms/4304969,Designer 1BR North End Modern Cove,North End,2113,United States,42.36573322,-71.05535836,Entire home/apt,4,$159.00,97
4331214,https://www.airbnb.com/rooms/4331214,"Private room, 7 min to subway, serene & verdant",Jamaica Plain,2130,United States,42.30640989,-71.11151039,Private room,2,$71.00,97
4532603,https://www.airbnb.com/rooms/4532603,Heart of Boston - Beacon Hill,Beacon Hill,2114,United States,42.35957556,-71.06706379,Entire home/apt,4,$229.00,97
4568116,https://www.airbnb.com/rooms/4568116,Brownstone Cozy Private Studio by the T,Roxbury,2119,United States,42.32952729,-71.09198969,Entire home/apt,2,$130.00,97
4583526,https://www.airbnb.com/rooms/4583526,Lovely private 4 bedroom apt,Jamaica Plain,2130,United States,42.30454928,-71.11553159,Entire home/apt,9,$195.00,97
4593974,https://www.airbnb.com/rooms/4593974,Parking EZ 2 Downtown/Longwood Larg,Roxbury,2119,United States,42.31645798,-71.07951953,Private room,1,$36.00,97
4662379,https://www.airbnb.com/rooms/4662379,Historic House modernized,Brighton,2135,United States,42.34771383,-71.1553971,Entire home/apt,12,$450.00,97
4741722,https://www.airbnb.com/rooms/4741722,Large bedroom with private bath -discounts offered,Beacon Hill,2114,United States,42.35927598,-71.06986152,Private room,2,$75.00,97
4909590,https://www.airbnb.com/rooms/4909590,ALLSTON: Loaded studio steps to green line T & bus,Allston,2134,United States,42.35049293,-71.13328057,Entire home/apt,3,$99.00,97
5019306,https://www.airbnb.com/rooms/5019306,Sunny Duplex Condo + Parking,South Boston,2127,United States,42.33483783,-71.02973677,Entire home/apt,4,$300.00,97
5145452,https://www.airbnb.com/rooms/5145452,Kendall Square - Excellent Location,West End,2114,United States,42.36177805,-71.06872383,Private room,2,$49.00,97
5163162,https://www.airbnb.com/rooms/5163162,*Massage Chair*Subway/Beach/Convention 287A,South Boston,2127,United States,42.3330209,-71.05220255,Entire home/apt,8,$99.00,97
5280183,https://www.airbnb.com/rooms/5280183,Classic & Stylish w/ Balcony,Back Bay,2116,United States,42.35380771,-71.07881419,Entire home/apt,2,$114.00,97
5422545,https://www.airbnb.com/rooms/5422545,Kendall Square - Great Location!,West End,2114,United States,42.36183261,-71.07032091,Private room,2,$49.00,97
5478135,https://www.airbnb.com/rooms/5478135,City living near the beach!,East Boston,2128,United States,42.38363706,-71.00009992,Entire home/apt,4,$195.00,97
5526487,https://www.airbnb.com/rooms/5526487,$119 Special! *Penthouse Duplex* Close to Center,Mission Hill,2119,United States,42.33085068,-71.09655382,Entire home/apt,6,$285.00,97
5616179,https://www.airbnb.com/rooms/5616179,Beautiful brownstone great location,East Boston,2128,United States,42.36695966,-71.03277789,Private room,2,$110.00,97
5641571,https://www.airbnb.com/rooms/5641571,Boston-Brookline-Longwood-Fenway Studio,Jamaica Plain,2445,United States,42.32469673,-71.10348265,Entire home/apt,2,$100.00,97
5709298,https://www.airbnb.com/rooms/5709298,Central Boston Beacon Hill 2brm,Beacon Hill,2114,United States,42.35986626,-71.06720103,Entire home/apt,4,$148.00,97
5825829,https://www.airbnb.com/rooms/5825829,Brownstone Luxury Penthouse Condo,Fenway,2215,United States,42.3466111,-71.10465898,Private room,2,$125.00,97
5870922,https://www.airbnb.com/rooms/5870922,The Nantucket Room near Harvard Square,Allston,2134,United States,42.36126465,-71.12532001,Private room,2,$69.00,97
5882411,https://www.airbnb.com/rooms/5882411,Forest Treasure of Bountiful Wealth,Jamaica Plain,2130,United States,42.29847144,-71.11065809,Private room,1,$88.00,97
5990808,https://www.airbnb.com/rooms/5990808,City and Harbor views,East Boston,2128,United States,42.36479683,-71.03031285,Entire home/apt,4,$189.00,97
5999291,https://www.airbnb.com/rooms/5999291,Charming 1BD Apt. South Boston,South Boston,2127,United States,42.33273193,-71.04153713,Entire home/apt,2,$150.00,97
6072693,https://www.airbnb.com/rooms/6072693,Beautiful 1 Bedroom Next to Fenway!,Fenway,2215,United States,42.34634062,-71.09005111,Entire home/apt,2,$199.00,97
6248970,https://www.airbnb.com/rooms/6248970,Spacious room convenient to subway,Jamaica Plain,2130,United States,42.32171967,-71.10345882,Private room,1,$65.00,97
6300089,https://www.airbnb.com/rooms/6300089,Beautiful 3 bed/2 bath: 5 miles to Copley Sq.,West Roxbury,2132,United States,42.28641216,-71.15371574,Entire home/apt,6,$245.00,97
6310903,https://www.airbnb.com/rooms/6310903,Charming Victorian Home close to BCEC,South Boston,2127,United States,42.33410982,-71.04507029,Entire home/apt,6,$339.00,97
6426364,https://www.airbnb.com/rooms/6426364,Great city views top floor one bed #7,South End,2118,United States,42.34175232,-71.07533351,Entire home/apt,4,$200.00,97
6465075,https://www.airbnb.com/rooms/6465075,Spacious 5BR Condo Near Metro,Jamaica Plain,2130,United States,42.29715508,-71.11190356,Entire home/apt,10,$250.00,97
6544267,https://www.airbnb.com/rooms/6544267,Charming Apartment in Historic Federal Style Home,Roxbury,2119,United States,42.32964267,-71.09033492,Entire home/apt,4,$199.00,97
6609546,https://www.airbnb.com/rooms/6609546,Beautiful Waterfront Location.,South Boston Waterfront,2210,United States,42.34718667,-71.04107052,Private room,2,$149.00,97
6614984,https://www.airbnb.com/rooms/6614984,Cozy/Stylish btwn Dwntwn & Airport,East Boston,2128,United States,42.36948972,-71.03601135,Entire home/apt,2,$129.00,97
6676364,https://www.airbnb.com/rooms/6676364,"Cozy, high-rise room, stunning view",Longwood Medical Area,2215,United States,42.33886861,-71.10709964,Private room,1,$84.00,97
6730758,https://www.airbnb.com/rooms/6730758,Private studio by subway w/parking,Jamaica Plain,2130,United States,42.31390161,-71.10502189,Entire home/apt,4,$100.00,97
6765855,https://www.airbnb.com/rooms/6765855,Cozy Room in Brownstone Building,Roxbury,2119,United States,42.32685152,-71.09354562,Private room,2,$80.00,97
6793945,https://www.airbnb.com/rooms/6793945,Stylish South End Apartment,South End,2118,United States,42.33632671,-71.07415655,Entire home/apt,4,$195.00,97
6870366,https://www.airbnb.com/rooms/6870366,"High-rise room, convenient environs",Longwood Medical Area,2215,United States,42.33902001,-71.10664093,Private room,1,$84.00,97
7134081,https://www.airbnb.com/rooms/7134081,Made in Fort Point / Seaport Luxury,South Boston Waterfront,2210,United States,42.35093487,-71.04836753,Entire home/apt,4,$390.00,97
7161203,https://www.airbnb.com/rooms/7161203,Cozy Rm Off-Street Parking EZ 2 downtown/Longwood,Roxbury,2119,United States,42.31710874,-71.08077882,Private room,1,$34.00,97
7330494,https://www.airbnb.com/rooms/7330494,Private in law apt with cozy garden.,South Boston,2127,United States,42.33062472,-71.05557967,Entire home/apt,2,$150.00,97
7346760,https://www.airbnb.com/rooms/7346760,Private bedroom in great location in Allston!,Allston,2134,United States,42.34893511,-71.13939644,Private room,2,$54.00,97
7582224,https://www.airbnb.com/rooms/7582224,2Bed/2Bath apartment at Kendall Sq!,West End,2114,United States,42.36229766,-71.06851544,Entire home/apt,4,$149.00,97
7614517,https://www.airbnb.com/rooms/7614517,Beacon Hill Studio w/ patio&parking,Beacon Hill,2114,United States,42.3603321,-71.06792075,Entire home/apt,2,$200.00,97
7692933,https://www.airbnb.com/rooms/7692933,Perfect for 1,Brighton,2135,United States,42.35567963,-71.16214487,Private room,1,$65.00,97
7840131,https://www.airbnb.com/rooms/7840131,"Cozy apartment, awesome location",Fenway,2215,United States,42.35097511,-71.09750848,Entire home/apt,2,$160.00,97
7910223,https://www.airbnb.com/rooms/7910223,Authentic Charming home in JP (Boston) near Subway,Jamaica Plain,2119,United States,42.31592271,-71.09957963,Entire home/apt,4,$160.00,97
8201104,https://www.airbnb.com/rooms/8201104,"Boston, South End - 3 Bedrooms",South End,2118,United States,42.33750208,-71.07653798,Entire home/apt,5,$400.00,97
8252058,https://www.airbnb.com/rooms/8252058,"Two Bedroom apartment, East Boston,",East Boston,2128,United States,42.37208005,-71.03198309,Private room,2,$80.00,97
8523157,https://www.airbnb.com/rooms/8523157,Bright & Spacious Private Room & Bath,Dorchester,2125,United States,42.31507326,-71.06342635,Private room,2,$85.00,97
8553163,https://www.airbnb.com/rooms/8553163,"Boston, Back Bay Condo w/Private Roof Deck",Back Bay,2115,United States,42.34562635,-71.08065045,Entire home/apt,5,$248.00,97
8888378,https://www.airbnb.com/rooms/8888378,Beautiful & Modern Condo conveniently located in South Boston,South Boston,2127,United States,42.33261719,-71.05722859,Entire home/apt,3,$159.00,97
8924562,https://www.airbnb.com/rooms/8924562,Center of The City - Entire Apartment,Chinatown,2111,United States,42.35198258,-71.06111589,Entire home/apt,4,$69.00,97
8970393,https://www.airbnb.com/rooms/8970393,Location! Parking/Patio/Brownstone!,South End,2118,United States,42.34210897,-71.07940008,Entire home/apt,4,$150.00,97
9002927,https://www.airbnb.com/rooms/9002927,Simple & Sunny Room - 5 minute walk to the T!,Dorchester,2122,United States,42.29408279,-71.06195749,Private room,2,$65.00,97
9109401,https://www.airbnb.com/rooms/9109401,**New** Boston Victorian 3BR Condo,Allston,2134,United States,42.3528677,-71.13933817,Entire home/apt,7,$325.00,97
9180947,https://www.airbnb.com/rooms/9180947,❤️Prime Back Bay Location. Elegant Studio. Walk!,Back Bay,2116,United States,42.35491207,-71.07642598,Entire home/apt,2,$209.00,97
9292118,https://www.airbnb.com/rooms/9292118,Beautiful 2BD / 1 BA - 1st Floor,West Roxbury,2132,United States,42.27782355,-71.16211726,Entire home/apt,4,$120.00,97
9485607,https://www.airbnb.com/rooms/9485607,Cozy sun-filled home w/antique library & character,Jamaica Plain,2130,United States,42.31923483,-71.10501594,Entire home/apt,6,$185.00,97
9900315,https://www.airbnb.com/rooms/9900315,Uncommon Place (free parking!),Charlestown,2129,United States,42.37394925,-71.06128123,Entire home/apt,2,$150.00,97
10034113,https://www.airbnb.com/rooms/10034113,Luxury Furnished 2-Bedroom Boston Apartment + Gym,Chinatown,2111,United States,42.34973382,-71.06052321,Entire home/apt,5,$299.00,97
10083878,https://www.airbnb.com/rooms/10083878,,South End,2118,United States,42.33832319,-71.07629653,Entire home/apt,4,$170.00,97
10132073,https://www.airbnb.com/rooms/10132073,Extended stays,East Boston,2128,United States,42.37045481,-71.04025851,Entire home/apt,2,$125.00,97
10542140,https://www.airbnb.com/rooms/10542140,Classic Brownstone in Historic Area,Back Bay,2115,United States,42.34886986,-71.08460421,Entire home/apt,6,$350.00,97
11016623,https://www.airbnb.com/rooms/11016623,1 Bed: Best Location In The City!,Beacon Hill,2108,United States,42.35788881,-71.06311027,Entire home/apt,2,$160.00,97
11202183,https://www.airbnb.com/rooms/11202183,Second Oldest Home in Beacon Hill,Beacon Hill,2114,United States,42.35772102,-71.06628546,Entire home/apt,3,$141.00,97
11431331,https://www.airbnb.com/rooms/11431331,"1085 Boylston St. ARTlab, 1 Bed Apt, Boston",Fenway,2215,United States,42.34771223,-71.09005574,Entire home/apt,3,$289.00,97
11710680,https://www.airbnb.com/rooms/11710680,Bright & beautiful 2BR in best location,South End,2118,United States,42.3438098,-71.06929087,Entire home/apt,4,$249.00,97
11760822,https://www.airbnb.com/rooms/11760822,"extended stay balcony BC/BU,BIA,T-stop, parks+more",Brighton,2135,United States,42.34029639,-71.15078826,Entire home/apt,4,$77.00,97
11853416,https://www.airbnb.com/rooms/11853416,Lovely Boston Condo Handy to Subway,Mattapan,2124,United States,42.27852071,-71.06914428,Entire home/apt,5,$230.00,97
12176027,https://www.airbnb.com/rooms/12176027,Private room in spacious house,Allston,2134,United States,42.35991553,-71.12483112,Private room,2,$62.00,97
12265127,https://www.airbnb.com/rooms/12265127,"Small Room close to T, Boston College & Brookline",Brighton,2135,United States,42.33864682,-71.14778467,Private room,1,$49.00,97
12269155,https://www.airbnb.com/rooms/12269155,Boston Apartment (North End),North End,2113,United States,42.36520055,-71.05823467,Entire home/apt,2,$200.00,97
12308927,https://www.airbnb.com/rooms/12308927,"1 Cozy Room 3mins walk to Train, 7mins to Airport",East Boston,2128,United States,42.36692053,-71.03828529,Private room,1,$44.00,97
12344142,https://www.airbnb.com/rooms/12344142,Top Rated Apartment! Exceptional Location!,East Boston,2128,United States,42.3689296,-71.04190013,Entire home/apt,2,$159.00,97
12382239,https://www.airbnb.com/rooms/12382239,2BR Luxury Apt - Downtown/West End,Downtown,2114,United States,42.36431611,-71.06107519,Entire home/apt,4,$250.00,97
12398005,https://www.airbnb.com/rooms/12398005,1 Bed Brownstone on Commonwealth,Back Bay,2116,United States,42.35144613,-71.07884805,Entire home/apt,2,$175.00,97
12535687,https://www.airbnb.com/rooms/12535687,In-Law Apartment,Roslindale,2131,United States,42.28389087,-71.13140827,Entire home/apt,3,$125.00,97
12540640,https://www.airbnb.com/rooms/12540640,Pull out sofa next to T stop and 10 mins to BU,Allston,2134,United States,42.35189565,-71.12958036,Shared room,2,$58.00,97
12672097,https://www.airbnb.com/rooms/12672097,Boston Brownstone,Fenway,2115,United States,42.34618873,-71.08887221,Entire home/apt,4,$249.00,97
12781774,https://www.airbnb.com/rooms/12781774,Studio apartment in historic Boston,Jamaica Plain,2130,United States,42.31446165,-71.11391763,Entire home/apt,2,$99.00,97
12949270,https://www.airbnb.com/rooms/12949270,"Elegant room, colorful artist home",Jamaica Plain,2130,United States,42.32136495,-71.11323106,Private room,2,$65.00,97
13032590,https://www.airbnb.com/rooms/13032590,3 bedroom apartment next to T stop,Charlestown,2129,United States,42.38269276,-71.07809994,Entire home/apt,6,$195.00,97
13046976,https://www.airbnb.com/rooms/13046976,Sunny renovated 1 bed in friendly East Boston,East Boston,2128,United States,42.37913076,-71.03982748,Entire home/apt,4,$140.00,97
13054720,https://www.airbnb.com/rooms/13054720,Historic Brownstone in South End/Northeastern,Roxbury,2120,United States,42.33598401,-71.08406819,Entire home/apt,2,$135.00,97
13107648,https://www.airbnb.com/rooms/13107648,"Lil’ Italy, Harbor Loft Efficiency Priv. Entrance",North End,2109,United States,42.36666014,-71.05209407,Private room,4,$64.00,97
13140867,https://www.airbnb.com/rooms/13140867,North End flat just off Hanover Street (23T#1),North End,2113,United States,42.36617916,-71.05433136,Entire home/apt,2,$250.00,97
13156872,https://www.airbnb.com/rooms/13156872,1 BR in Brighton,Brighton,2135,United States,42.33867207,-71.15702915,Entire home/apt,2,$100.00,97
13189564,https://www.airbnb.com/rooms/13189564,Historic townhouse in center of Boston,Downtown,2108,United States,42.3609873,-71.05776534,Entire home/apt,6,$425.00,97
13190410,https://www.airbnb.com/rooms/13190410,"Stayloom's Spacious, Stylish Destination | Near T",South Boston,2127,United States,42.33962036,-71.05130744,Entire home/apt,13,"$5,000.00",97
13670860,https://www.airbnb.com/rooms/13670860,Stylish Studio,West End,2114,United States,42.36195636,-71.06886943,Entire home/apt,2,$129.00,97
13674701,https://www.airbnb.com/rooms/13674701,2BR 2BA w/AC & Parking,Brighton,2135,United States,42.35082994,-71.16410558,Entire home/apt,5,$165.00,97
13696242,https://www.airbnb.com/rooms/13696242,Lovely One Bedroom Beacon Hill Apt.,Beacon Hill,,United States,42.35997472,-71.06635012,Entire home/apt,4,$200.00,97
13733887,https://www.airbnb.com/rooms/13733887,"Comfy, spacious Boston home 3BR/2BA",Allston,2134,United States,42.35585154,-71.12821635,Entire home/apt,6,$279.00,97
13751426,https://www.airbnb.com/rooms/13751426,"Large, sunny, quiet private room near transit",Jamaica Plain,2130,United States,42.30598913,-71.10334861,Private room,2,$70.00,97
13830152,https://www.airbnb.com/rooms/13830152,Room in a house 3 min to T stop-10 min to downtown,Charlestown,2129,United States,42.38390708,-71.07878596,Private room,2,$80.00,97
13884549,https://www.airbnb.com/rooms/13884549,Cozy private room conveniently located,East Boston,2128,United States,42.36664961,-71.03786795,Private room,2,$70.00,97
13907143,https://www.airbnb.com/rooms/13907143,Bright and very spacious private room,Hyde Park,2136,United States,42.23615182,-71.12721618,Private room,2,$47.00,97
13993185,https://www.airbnb.com/rooms/13993185,Charming Beacon Hill One Bedroom,Beacon Hill,2114,United States,42.3598051,-71.06881615,Entire home/apt,3,$190.00,97
14196181,https://www.airbnb.com/rooms/14196181,"@ NU, Hynes, Copley, Prudential, Boston Medical, T",Roxbury,2120,United States,42.33724826,-71.08384309,Entire home/apt,6,$94.00,97
14217967,https://www.airbnb.com/rooms/14217967,Stylish Studio in Historic Back Bay,Back Bay,2116,United States,42.35361676,-71.07739422,Entire home/apt,2,$200.00,97
14239909,https://www.airbnb.com/rooms/14239909,2brm/2bath home away from home downtown Boston,North End,2113,United States,42.36390464,-71.05755214,Entire home/apt,5,$198.00,97
14311859,https://www.airbnb.com/rooms/14311859,"Quaint Allston Corner, Perfect for Travellers",Allston,2134,United States,42.34733981,-71.13659303,Private room,1,$48.00,97
